time,nnz
0.0306284,1041040.0
0.00798197,86040.0
0.00149466,10524.0
0.00171551,53677.0
0.00382475,42127.0
0.00933617,282612.0
0.000954306,6701.0
0.00055816,6270.0
0.000500324,6705.0
0.00347734,39204.0
0.00278165,51752.0
0.0162375,130681.0
0.00823535,809981.0
0.0169658,1158870.0
0.0010581,17259.0
0.00173556,22833.0
0.000433625,8216.0
0.0108062,334662.0
0.0016311,36252.0
0.00182069,35640.0
0.00929679,137064.0
0.00278201,34877.0
0.0158332,884283.0
0.021927,2260560.0
0.0126952,802059.0
0.0173791,1716140.0
0.0350188,2514040.0
0.0160813,464438.0
0.0113432,870618.0
0.00157087,17496.0
0.00268175,38759.0
0.00229823,13038.0
0.0210522,1849880.0
0.0119544,1402730.0
0.00267247,76383.0
0.037348,4222070.0
0.00149143,31409.0
0.00922358,518038.0
0.00757303,52154.0
2.2003e-05,1361.0
0.0021618,192532.0
0.00211566,191852.0
0.000156874,1968.0
2.23097e-05,376.0
1.441e-05,61.0
0.00193645,262143.0
0.000517697,3405.0
1.69997e-05,36.0
6.25657e-05,608.0
0.000372763,10343.0
0.000288828,10816.0
0.000292575,10643.0
0.000285771,2389.0
0.000199646,1034.0
0.000257959,1182.0
0.000307158,1582.0
0.00177362,117448.0
0.0119957,70838.0
0.000653005,4877.0
0.00130812,9705.0
0.0020822,9318.0
0.000131147,1995.0
6.78487e-05,2810.0
1.66997e-05,112.0
1.70897e-05,83.0
1.5013e-05,62.0
1.4793e-05,26.0
1.51397e-05,40.0
1.72763e-05,118.0
0.000947309,31744.0
0.00146989,55645.0
0.00131051,88333.0
0.00087635,30682.0
4.3969e-05,360.0
0.000817368,30658.0
0.000871314,11251.0
0.000855597,11233.0
0.000534197,7197.0
9.93017e-05,751.0
0.000575199,7263.0
0.000816815,19369.0
0.000843135,18836.0
0.000138557,1347.0
0.000443142,12277.0
0.000298488,3616.0
6.62187e-05,787.0
1.27497e-05,14.0
0.000511994,5965.0
0.000277245,4120.0
3.3026e-05,370.0
0.000285805,1955.0
2.85493e-05,42.0
5.93787e-05,342.0
0.00133443,80523.0
0.000622375,17889.0
0.00211331,28086.0
2.36997e-05,269.0
2.7766e-05,263.0
0.000145074,3916.0
1.82763e-05,37.0
0.000142241,3899.0
0.000267165,1680.0
2.59727e-05,489.0
6.78787e-05,396.0
0.000112395,743.0
8.24283e-05,598.0
0.000309254,1311.0
0.000378123,1721.0
0.000235226,1615.0
1.65397e-05,106.0
1.25997e-05,13.0
0.000738163,19176.0
0.000848274,44206.0
0.000740047,15946.0
0.000250452,1011.0
3.30727e-05,32.0
0.00204914,51755.0
0.000149561,606.0
3.5776e-05,161.0
0.0183129,952852.0
8.9495e-05,1721.0
7.97583e-05,948.0
0.000193686,14848.0
1.6413e-05,103.0
5.7799e-05,203.0
4.18227e-05,468.0
3.25297e-05,408.0
4.51823e-05,649.0
0.00174038,236812.0
0.000193916,1000.0
0.0003515,5075.0
0.000780036,17555.0
0.00426878,246126.0
0.00340908,113714.0
0.000635668,55764.0
0.00410281,106908.0
0.000824378,70897.0
0.00137742,69936.0
0.0018279,46085.0
0.00374486,9729.0
0.00174514,11609.0
0.000389996,9312.0
0.000417529,7665.0
0.000766209,11100.0
0.000136167,1822.0
0.000484998,9177.0
0.00070916,7717.0
0.00035064,12189.0
0.000449115,5613.0
0.000161287,2202.0
1.85297e-05,135.0
0.000606129,38555.0
0.000920296,41376.0
0.00195093,159812.0
9.49917e-05,1284.0
0.000304158,4437.0
0.00116865,104080.0
0.000963645,145140.0
0.000400853,9172.0
8.68717e-05,1001.0
2.0423e-05,193.0
1.2233e-05,3.0
0.000816972,53710.0
0.000854274,34446.0
0.000417509,2924.0
0.00226145,38984.0
0.000509571,10203.0
0.000517147,10848.0
0.0019152,15969.0
0.000783692,6603.0
0.00542761,248638.0
0.000531027,6056.0
0.000313457,4894.0
4.41593e-05,478.0
1.5363e-05,3.0
0.000425135,5110.0
3.44393e-05,494.0
1.42263e-05,13.0
0.000473038,15463.0
0.000315351,15354.0
0.000313784,15366.0
1.3923e-05,11.0
0.00165014,39204.0
0.000113764,841.0
0.000751953,6654.0
6.8022e-05,539.0
0.000200053,2886.0
2.46593e-05,216.0
1.40763e-05,41.0
0.000228322,9048.0
0.000193123,12966.0
4.33727e-05,444.0
9.58583e-05,1648.0
0.0054868,54046.0
1.61763e-05,92.0
5.39123e-05,974.0
0.00172129,9732.0
0.000690001,51624.0
2.5603e-05,298.0
2.47793e-05,224.0
2.59597e-05,182.0
2.13363e-05,74.0
1.37263e-05,37.0
0.00131908,19243.0
0.00129675,117856.0
0.00154629,11395.0
6.48657e-05,651.0
2.46197e-05,27.0
0.000462951,3084.0
0.000215636,1584.0
3.54193e-05,263.0
2.58363e-05,50.0
0.000478458,13944.0
3.45893e-05,489.0
0.000514674,14148.0
0.000526514,13278.0
3.30897e-05,109.0
0.00181882,38930.0
0.000118281,601.0
1.8783e-05,52.0
0.00019503,5120.0
0.000986258,61350.0
0.000452925,4964.0
0.000444602,12200.0
3.6796e-05,381.0
3.33027e-05,230.0
0.0010002,45874.0
0.00221757,51755.0
8.0342e-05,630.0
0.00328667,75768.0
0.000630608,5881.0
0.000301028,3337.0
3.67293e-05,267.0
7.7555e-05,2928.0
5.03757e-05,1404.0
0.00105037,90715.0
2.12597e-05,392.0
1.365e-05,56.0
0.000625769,30682.0
0.000620205,30658.0
2.10763e-05,338.0
0.000109701,817.0
0.00110089,95800.0
0.00017109,1408.0
0.000235309,3653.0
4.30627e-05,300.0
0.00017356,1506.0
0.000746883,9894.0
0.000100398,895.0
0.000580952,8076.0
